warning_id,project,split,snippet_id,snippet_type,annotator_A,annotator_B,merged_relevance
commons-codec#0002,commons-codec,train,s09,test,irrelevant,helpful,helpful
commons-codec#0003,commons-codec,train,s01,warning_line,essential,essential,essential
commons-codec#0003,commons-codec,train,s02,enclosing_method,essential,helpful,essential
commons-codec#0003,commons-codec,train,s03,enclosing_class,helpful,helpful,helpful
commons-codec#0003,commons-codec,train,s04,caller,helpful,helpful,helpful
commons-codec#0003,commons-codec,train,s05,caller,helpful,helpful,helpful
commons-codec#0003,commons-codec,train,s06,caller,helpful,helpful,helpful
commons-codec#0003,commons-codec,train,s08,field_or_type_declaration,helpful,essential,essential
commons-codec#0003,commons-codec,train,s09,annotation_or_contract,helpful,helpful,helpful
commons-codec#0003,commons-codec,train,s10,test,irrelevant,helpful,helpful
commons-codec#0005,commons-codec,train,s01,warning_line,essential,essential,essential
commons-codec#0005,commons-codec,train,s02,enclosing_method,essential,helpful,essential
commons-codec#0005,commons-codec,train,s03,enclosing_class,helpful,helpful,helpful
commons-codec#0005,commons-codec,train,s04,caller,helpful,helpful,helpful
commons-codec#0005,commons-codec,train,s05,callee,helpful,essential,essential
commons-codec#0005,commons-codec,train,s07,field_or_type_declaration,helpful,irrelevant,helpful
commons-codec#0005,commons-codec,train,s08,test,irrelevant,helpful,helpful
commons-codec#0006,commons-codec,train,s01,warning_line,essential,essential,essential
commons-codec#0006,commons-codec,train,s02,enclosing_method,essential,helpful,essential
commons-codec#0006,commons-codec,train,s03,enclosing_class,helpful,essential,essential
commons-codec#0006,commons-codec,train,s04,caller,helpful,helpful,helpful
commons-codec#0006,commons-codec,train,s05,caller,helpful,helpful,helpful
commons-codec#0006,commons-codec,train,s06,caller,helpful,helpful,helpful
commons-codec#0006,commons-codec,train,s07,callee,helpful,irrelevant,helpful
commons-codec#0006,commons-codec,train,s08,callee,helpful,helpful,helpful
commons-codec#0006,commons-codec,train,s09,annotation_or_contract,helpful,helpful,helpful
commons-codec#0006,commons-codec,train,s10,test,irrelevant,helpful,helpful
commons-codec#0007,commons-codec,train,s01,warning_line,essential,essential,essential
commons-codec#0007,commons-codec,train,s02,enclosing_method,essential,helpful,essential
commons-codec#0007,commons-codec,train,s03,enclosing_class,helpful,helpful,helpful
commons-codec#0007,commons-codec,train,s04,caller,helpful,helpful,helpful
commons-codec#0007,commons-codec,train,s05,caller,helpful,helpful,helpful
commons-codec#0007,commons-codec,train,s06,caller,helpful,helpful,helpful
commons-codec#0007,commons-codec,train,s07,callee,helpful,helpful,helpful
commons-codec#0007,commons-codec,train,s08,field_or_type_declaration,essential,essential,essential
commons-codec#0007,commons-codec,train,s09,similar_code,helpful,irrelevant,helpful
commons-codec#0008,commons-codec,train,s01,warning_line,essential,essential,essential
commons-codec#0008,commons-codec,train,s02,enclosing_method,essential,helpful,essential
commons-codec#0008,commons-codec,train,s03,enclosing_class,helpful,helpful,helpful
commons-codec#0008,commons-codec,train,s04,callee,helpful,essential,essential
commons-codec#0008,commons-codec,train,s06,field_or_type_declaration,helpful,helpful,helpful
commons-csv#0001,commons-csv,train,s01,warning_line,essential,essential,essential
commons-csv#0001,commons-csv,train,s02,enclosing_method,essential,helpful,essential
commons-csv#0001,commons-csv,train,s03,enclosing_class,helpful,helpful,helpful
commons-csv#0001,commons-csv,train,s04,caller,helpful,irrelevant,helpful
commons-csv#0001,commons-csv,train,s05,caller,helpful,irrelevant,helpful
commons-csv#0001,commons-csv,train,s06,caller,helpful,helpful,helpful
commons-csv#0001,commons-csv,train,s07,callee,helpful,helpful,helpful
commons-csv#0001,commons-csv,train,s08,callee,helpful,helpful,helpful
commons-csv#0001,commons-csv,train,s09,field_or_type_declaration,essential,essential,essential
commons-csv#0001,commons-csv,train,s10,annotation_or_contract,helpful,helpful,helpful
commons-configuration#0002,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0002,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0002,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0002,commons-configuration,train,s04,field_or_type_declaration,helpful,irrelevant,helpful
commons-configuration#0002,commons-configuration,train,s05,test,irrelevant,helpful,helpful
commons-configuration#0002,commons-configuration,train,s06,similar_code,helpful,irrelevant,helpful
commons-configuration#0003,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0003,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0003,commons-configuration,train,s03,enclosing_class,helpful,essential,essential
commons-configuration#0003,commons-configuration,train,s04,caller,helpful,helpful,helpful
commons-configuration#0003,commons-configuration,train,s05,caller,helpful,helpful,helpful
commons-configuration#0003,commons-configuration,train,s06,caller,helpful,helpful,helpful
commons-configuration#0003,commons-configuration,train,s07,callee,helpful,helpful,helpful
commons-configuration#0003,commons-configuration,train,s08,test,irrelevant,helpful,helpful
commons-configuration#0005,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0005,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0005,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0005,commons-configuration,train,s04,callee,helpful,irrelevant,helpful
commons-configuration#0005,commons-configuration,train,s05,callee,helpful,irrelevant,helpful
commons-configuration#0005,commons-configuration,train,s06,field_or_type_declaration,helpful,irrelevant,helpful
commons-configuration#0005,commons-configuration,train,s07,test,irrelevant,helpful,helpful
commons-configuration#0007,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0007,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0007,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0007,commons-configuration,train,s04,caller,helpful,irrelevant,helpful
commons-configuration#0007,commons-configuration,train,s05,caller,helpful,irrelevant,helpful
commons-configuration#0007,commons-configuration,train,s06,caller,helpful,irrelevant,helpful
commons-configuration#0007,commons-configuration,train,s07,callee,helpful,irrelevant,helpful
commons-configuration#0007,commons-configuration,train,s08,callee,helpful,irrelevant,helpful
commons-configuration#0007,commons-configuration,train,s09,field_or_type_declaration,helpful,essential,essential
commons-configuration#0007,commons-configuration,train,s10,annotation_or_contract,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0008,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0008,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s04,caller,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s05,caller,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s06,caller,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s07,callee,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s08,callee,helpful,helpful,helpful
commons-configuration#0008,commons-configuration,train,s09,field_or_type_declaration,helpful,essential,essential
commons-configuration#0008,commons-configuration,train,s10,test,irrelevant,helpful,helpful
commons-configuration#0010,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0010,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0010,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0010,commons-configuration,train,s04,caller,helpful,helpful,helpful
commons-configuration#0010,commons-configuration,train,s05,caller,helpful,helpful,helpful
commons-configuration#0010,commons-configuration,train,s06,caller,helpful,helpful,helpful
commons-configuration#0010,commons-configuration,train,s07,callee,helpful,helpful,helpful
commons-configuration#0010,commons-configuration,train,s08,field_or_type_declaration,essential,essential,essential
commons-configuration#0010,commons-configuration,train,s09,test,irrelevant,helpful,helpful
commons-configuration#0011,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0011,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0011,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0011,commons-configuration,train,s04,callee,helpful,irrelevant,helpful
commons-configuration#0011,commons-configuration,train,s05,callee,helpful,irrelevant,helpful
commons-configuration#0011,commons-configuration,train,s06,field_or_type_declaration,helpful,irrelevant,helpful
commons-configuration#0011,commons-configuration,train,s07,test,irrelevant,helpful,helpful
commons-configuration#0012,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0012,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0012,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0012,commons-configuration,train,s04,callee,helpful,helpful,helpful
commons-configuration#0012,commons-configuration,train,s06,field_or_type_declaration,helpful,essential,essential
commons-configuration#0012,commons-configuration,train,s07,test,irrelevant,helpful,helpful
commons-configuration#0012,commons-configuration,train,s08,similar_code,helpful,irrelevant,helpful
commons-configuration#0015,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0015,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0015,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0015,commons-configuration,train,s04,callee,helpful,essential,essential
commons-configuration#0015,commons-configuration,train,s05,callee,helpful,helpful,helpful
commons-configuration#0015,commons-configuration,train,s06,field_or_type_declaration,helpful,helpful,helpful
commons-configuration#0015,commons-configuration,train,s07,test,irrelevant,helpful,helpful
commons-configuration#0016,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0016,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0016,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0016,commons-configuration,train,s04,caller,helpful,helpful,helpful
commons-configuration#0016,commons-configuration,train,s05,caller,helpful,helpful,helpful
commons-configuration#0016,commons-configuration,train,s06,caller,helpful,helpful,helpful
commons-configuration#0016,commons-configuration,train,s07,callee,helpful,helpful,helpful
commons-configuration#0016,commons-configuration,train,s08,field_or_type_declaration,essential,essential,essential
commons-configuration#0016,commons-configuration,train,s09,test,irrelevant,helpful,helpful
commons-configuration#0016,commons-configuration,train,s10,similar_code,helpful,irrelevant,helpful
commons-configuration#0018,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0018,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0018,commons-configuration,train,s03,enclosing_class,helpful,essential,essential
commons-configuration#0018,commons-configuration,train,s04,caller,helpful,irrelevant,helpful
commons-configuration#0018,commons-configuration,train,s05,caller,helpful,irrelevant,helpful
commons-configuration#0018,commons-configuration,train,s06,caller,helpful,irrelevant,helpful
commons-configuration#0018,commons-configuration,train,s07,callee,helpful,irrelevant,helpful
commons-configuration#0018,commons-configuration,train,s08,callee,helpful,irrelevant,helpful
commons-configuration#0019,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0019,commons-configuration,train,s02,enclosing_method,essential,helpful,essential
commons-configuration#0019,commons-configuration,train,s03,enclosing_class,helpful,essential,essential
commons-configuration#0019,commons-configuration,train,s04,callee,helpful,helpful,helpful
commons-configuration#0019,commons-configuration,train,s06,field_or_type_declaration,helpful,helpful,helpful
commons-configuration#0019,commons-configuration,train,s07,test,irrelevant,helpful,helpful
commons-configuration#0019,commons-configuration,train,s08,similar_code,helpful,helpful,helpful
commons-configuration#0020,commons-configuration,train,s01,warning_line,essential,essential,essential
commons-configuration#0020,commons-configuration,train,s02,enclosing_method,essential,essential,essential
commons-configuration#0020,commons-configuration,train,s03,enclosing_class,helpful,helpful,helpful
commons-configuration#0020,commons-configuration,train,s04,callee,helpful,essential,essential
commons-configuration#0020,commons-configuration,train,s05,field_or_type_declaration,helpful,irrelevant,helpful
commons-configuration#0020,commons-configuration,train,s06,similar_code,helpful,irrelevant,helpful
